Question ID,Question Text,Category,Tag,N Responses,Avg Agreement (All),Median Agreement (All),Proportion Positive Sentiment,Proportion Negative Sentiment,All (Frequency),Do you feel like you understand yourself better after participating in this conversation?: -- (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Maybe a little (Frequency),Do you feel like you understand yourself better after participating in this conversation?: No (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Yes (Frequency),"Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): -- (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Mostly – I was able to mostly express my views on these topics, but did not have the chance to express a few things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): No – I was unable to express my views on these topics, and did not have the chance to express most things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Somewhat – I was able to somewhat express my views on these topics, but did not have the chance to express many things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Yes – I was able to fully express my views on these topics (Frequency)",How old are you?: 18-25 (Frequency),How old are you?: 26-35 (Frequency),How old are you?: 36-45 (Frequency),How old are you?: 46-55 (Frequency),How old are you?: 56-65 (Frequency),How old are you?: 65+ (Frequency),How old are you?: Less than 18 (Frequency),"Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: Equally concerned and excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More concerned than excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More excited than concerned (Frequency)",Please select your preferred language:: Arabic (Frequency),Please select your preferred language:: Chinese (China) (Frequency),Please select your preferred language:: English (Frequency),Please select your preferred language:: French (Frequency),Please select your preferred language:: Hindi (Frequency),Please select your preferred language:: Portuguese (Frequency),Please select your preferred language:: Russian (Frequency),Please select your preferred language:: Spanish (Frequency),What best describes where you live?: Rural (Frequency),What best describes where you live?: Suburban (Frequency),What best describes where you live?: Urban (Frequency),What is your gender?: Female (Frequency),What is your gender?: Male (Frequency),What is your gender?: Non-binary (Frequency),What is your gender?: Other / prefer not to say (Frequency),What religious group or faith do you most identify with?: Buddhism (Frequency),What religious group or faith do you most identify with?: Christianity (Frequency),What religious group or faith do you most identify with?: Hinduism (Frequency),What religious group or faith do you most identify with?: I do not identify with any religious group or faith (Frequency),What religious group or faith do you most identify with?: Islam (Frequency),What religious group or faith do you most identify with?: Judaism (Frequency),What religious group or faith do you most identify with?: Other religious group (Frequency),What religious group or faith do you most identify with?: Sikhism (Frequency),Would these things experts believe could help people make a positive difference in your life?: -- (Frequency),Would these things experts believe could help people make a positive difference in your life?: Maybe – these things might make some positive difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: No – these things won’t really make any difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: Yes – these things would definitely make a large positive difference in my life (Frequency)
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Smart homes and cities,52,0.5215,0.5300,0.0192,0.0000,52,8,13,1,30,8,17,0,0,27,19,21,9,2,1,0,0,27,1,24,0,5,42,0,0,0,4,1,3,15,34,29,23,0,0,4,11,9,9,17,1,1,0,1,17,2,32
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Social and Economic Changes,40,0.4920,0.4900,0.0750,0.0750,40,6,13,2,19,6,8,0,2,24,13,18,6,3,0,0,0,25,4,11,0,3,26,0,1,3,0,7,2,7,31,16,23,1,0,1,11,4,16,6,0,2,0,0,18,3,19
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Technological Advancements,418,0.5236,0.5300,0.0813,0.0072,418,49,97,10,262,49,108,1,14,246,149,159,73,28,6,3,0,237,25,156,6,36,329,5,1,11,12,18,21,114,283,211,205,1,1,10,145,58,97,93,7,4,4,7,167,8,236
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Technological and AI regulation and ethics,8,0.5275,0.5300,0.0000,0.0000,8,1,2,0,5,1,2,0,0,5,3,3,0,1,1,0,0,5,2,1,0,1,4,0,0,0,3,0,0,4,4,5,2,0,1,0,3,0,3,2,0,0,0,1,2,2,3
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Travel and exploration,6,0.4733,0.4700,0.5000,0.0000,6,0,2,0,4,0,0,0,1,5,0,5,1,0,0,0,0,3,0,3,0,1,3,0,0,2,0,0,0,0,6,3,3,0,0,0,4,0,1,0,0,1,0,0,1,0,5
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Urbanization and rural decline,33,0.5155,0.5200,0.0000,0.0606,33,2,12,1,18,2,11,0,2,18,10,14,7,1,0,0,1,21,1,11,1,3,29,0,0,0,0,0,3,11,19,17,15,0,1,2,13,3,8,7,0,0,0,0,17,0,16
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Uncategorized,Virtual and augmented reality becoming commonplace,9,0.5300,0.5300,0.0000,0.0000,9,2,2,0,5,2,1,0,1,5,1,7,1,0,0,0,0,8,0,1,0,0,9,0,0,0,0,0,0,1,8,5,4,0,0,0,3,2,0,4,0,0,0,0,6,0,3
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Erosion of human interaction and community bonds,Diminished human interaction and connection,143,0.7138,0.7200,0.0420,0.1958,143,3,49,8,83,3,36,1,9,94,45,67,22,8,1,0,0,91,11,41,3,11,112,0,0,6,1,10,15,33,95,77,65,0,1,0,42,28,33,33,3,3,1,0,68,7,68
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Erosion of human interaction and community bonds,Impact on family and community bonds,90,0.6886,0.7100,0.1222,0.1111,90,4,24,4,58,4,26,0,2,58,33,36,13,3,5,0,0,60,6,24,3,3,76,1,0,2,1,4,8,21,61,46,44,0,0,2,32,18,8,29,1,0,0,0,46,3,41
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Erosion of human interaction and community bonds,Loss of cultural community and togetherness,44,0.6877,0.7050,0.1136,0.0909,44,1,14,2,27,1,7,0,4,32,16,21,6,1,0,0,0,30,3,11,0,0,42,0,0,1,1,0,5,14,25,19,25,0,0,0,16,5,9,13,0,0,1,0,23,2,19
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Homogenization and bias towards dominant cultures,Bias towards dominant languages and cultures,89,0.6910,0.7100,0.0000,0.2135,89,4,25,2,58,4,30,0,1,54,32,38,11,6,1,1,0,55,4,30,1,5,75,1,0,1,1,5,7,22,60,46,41,2,0,3,28,11,26,16,2,1,2,0,34,2,53
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Homogenization and bias towards dominant cultures,Homogenization of culture,70,0.6806,0.7050,0.0286,0.2429,70,0,26,4,40,0,26,1,1,42,22,34,11,3,0,0,0,36,9,25,0,6,49,0,0,4,4,7,3,20,47,30,38,1,1,4,17,3,29,9,3,3,2,0,31,2,37
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Homogenization and bias towards dominant cultures,Impact on cultural representation and inclusion,13,0.6485,0.6900,0.0000,0.3846,13,1,5,1,6,1,3,0,0,9,7,2,1,1,1,1,0,9,0,4,0,0,12,0,0,0,0,1,2,1,10,5,7,1,0,0,2,3,3,3,1,1,0,0,5,0,8
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Homogenization and bias towards dominant cultures,Loss of cultural nuances and subtleties,31,0.7010,0.7200,0.0645,0.1935,31,0,17,3,11,0,11,1,2,17,12,12,2,5,0,0,0,15,3,13,0,3,21,0,0,0,1,6,3,11,17,17,14,0,0,1,6,4,11,5,2,2,0,0,10,1,20
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on cultural knowledge and storytelling,Impact on traditional storytelling and oral traditions,18,0.7333,0.7350,0.0000,0.0556,18,1,4,1,12,1,5,0,2,10,5,6,4,2,1,0,0,12,0,6,0,0,14,0,0,1,0,3,2,2,14,11,6,1,0,0,9,4,2,2,0,0,1,0,4,2,12
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on cultural knowledge and storytelling,Loss of cultural narratives and myths,5,0.7320,0.7400,0.0000,0.0000,5,0,1,0,4,0,2,0,0,3,1,3,0,1,0,0,0,3,1,1,0,1,3,0,0,1,0,0,0,1,4,3,2,0,0,0,2,0,2,1,0,0,0,0,3,0,2
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on cultural knowledge and storytelling,Loss of historical and cultural knowledge,28,0.6821,0.7000,0.0000,0.1429,28,0,13,2,13,0,9,0,0,19,9,10,5,2,1,1,0,16,1,11,0,6,16,0,0,1,2,3,2,11,15,12,16,0,0,0,11,0,15,1,1,0,0,0,12,3,13
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Erosion of traditional arts and crafts,43,0.7123,0.7300,0.1395,0.1163,43,0,19,4,20,0,14,0,4,25,14,18,8,3,0,0,0,23,3,17,0,8,33,1,0,0,0,1,3,10,30,29,14,0,0,1,10,4,18,10,0,0,0,0,28,1,14
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Impact on artistic expression and creativity,42,0.6886,0.7100,0.1429,0.1905,42,0,19,1,22,0,10,0,4,28,9,21,6,5,1,0,0,21,5,16,0,7,30,2,0,1,1,1,6,8,28,21,21,0,0,1,6,3,23,6,1,2,0,0,21,2,19
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Impact on religious and spiritual practices,35,0.6303,0.6500,0.0286,0.1714,35,0,10,0,25,0,10,0,1,24,10,18,1,3,2,1,0,20,5,10,0,1,32,1,0,1,0,0,6,9,20,16,19,0,0,1,16,3,3,12,0,0,0,0,13,3,19
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Impact on traditional clothing and fashion,14,0.6921,0.7200,0.0714,0.0000,14,1,1,0,12,1,2,0,1,10,4,7,3,0,0,0,0,6,2,6,0,0,14,0,0,0,0,0,0,4,10,7,7,0,0,0,8,4,0,2,0,0,0,0,6,0,8
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Impact on traditional festivals and celebrations,40,0.6900,0.7200,0.1000,0.0500,40,0,9,2,29,0,11,0,1,28,14,16,5,3,2,0,0,24,2,14,1,6,30,0,0,2,0,1,3,8,29,25,15,0,0,1,11,12,9,6,1,0,0,0,18,2,20
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Impact on traditional food and culinary practices,58,0.6660,0.7000,0.1724,0.0517,58,5,17,7,29,5,11,0,2,40,18,25,10,3,2,0,0,31,6,21,0,1,46,0,0,1,0,10,3,16,39,31,27,0,0,1,26,3,18,7,1,2,0,0,32,2,24
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Impact on traditional music and dance,21,0.6871,0.7000,0.1905,0.1429,21,0,4,1,16,0,6,0,1,14,8,5,3,5,0,0,0,10,1,10,1,0,18,0,0,0,1,1,3,7,11,11,10,0,0,0,8,2,6,4,1,0,0,0,6,1,14
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Impact on traditional practices and arts,Loss of cultural practices and customs,23,0.7278,0.7400,0.1739,0.1739,23,1,5,1,16,1,6,0,1,15,12,8,2,1,0,0,0,14,2,7,0,0,21,0,0,0,0,2,2,7,14,7,15,1,0,1,10,4,4,3,0,0,1,0,11,0,12
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Impact on cultural communication and language use,15,0.7273,0.7300,0.0667,0.3333,15,0,6,1,8,0,7,0,1,7,4,9,1,1,0,0,0,11,0,4,1,2,11,0,0,0,1,0,2,4,9,10,5,0,0,1,5,3,5,1,0,0,0,0,7,0,8
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Impact on cultural preservation and respect,11,0.7073,0.7000,0.0000,0.0909,11,0,3,0,8,0,6,0,0,5,6,2,3,0,0,0,0,9,0,2,0,0,8,1,1,0,0,1,2,5,4,1,10,0,0,0,2,3,4,2,0,0,0,0,7,0,4
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Loss of cultural diversity and richness,33,0.7030,0.7300,0.0606,0.1818,33,2,8,2,21,2,9,0,1,21,12,14,3,3,0,1,0,18,4,11,0,2,24,0,1,1,1,4,4,7,22,16,17,0,0,2,8,3,12,6,1,1,0,0,12,2,19
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Loss of cultural heritage and legacy,19,0.6811,0.6900,0.0526,0.1579,19,0,3,0,16,0,7,0,0,12,7,7,1,2,2,0,0,9,1,9,0,5,10,0,1,0,0,3,0,5,14,7,12,0,0,1,6,2,7,2,1,0,0,0,6,1,12
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Loss of cultural identity and uniqueness,76,0.7103,0.7200,0.0395,0.1711,76,3,19,2,52,3,30,0,2,41,31,25,14,6,0,0,0,40,6,30,0,7,60,2,1,4,2,0,5,19,52,34,41,0,1,2,33,13,14,11,1,2,0,0,31,4,41
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Loss of cultural traditions and rituals,125,0.7161,0.7300,0.0480,0.0560,125,3,32,3,87,3,30,0,8,84,50,53,13,7,2,0,0,77,3,45,1,8,103,1,1,2,1,8,11,36,78,61,63,1,0,5,53,19,25,19,2,2,0,0,50,1,74
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural diversity and identity,Loss of language diversity and dialects,237,0.7006,0.7300,0.0506,0.1392,237,3,72,11,151,3,59,2,10,163,86,98,38,11,3,1,0,142,25,70,3,26,181,1,0,6,7,13,18,63,156,126,109,2,0,9,94,29,68,28,1,6,2,0,94,6,137
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural values and morals,Loss of cultural etiquette and social norms,12,0.6358,0.7100,0.3333,0.1667,12,0,4,0,8,0,3,0,1,8,1,6,3,2,0,0,0,5,1,6,0,1,8,0,0,1,1,1,1,4,7,4,8,0,0,1,4,2,1,4,0,0,0,0,6,1,5
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of cultural values and morals,Loss of cultural values and morals,53,0.6787,0.7000,0.1509,0.2453,53,1,15,3,34,1,11,0,2,39,20,24,7,2,0,0,0,33,5,15,3,4,38,1,0,2,1,4,1,12,40,25,26,2,0,1,17,9,13,12,0,0,1,0,24,3,26
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Loss of empathy and compassion,Loss of empathy and compassion,49,0.7143,0.7200,0.2449,0.1837,49,0,15,1,33,0,12,0,0,37,16,19,8,6,0,0,0,28,6,15,0,9,37,0,0,1,0,2,1,10,38,25,24,0,0,2,12,7,17,11,0,0,0,0,22,2,25
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Uncategorized,Other,122,0.6198,0.6700,0.1393,0.1885,122,5,27,6,84,5,31,0,6,80,43,48,21,10,0,0,0,68,7,47,3,7,90,0,2,5,2,13,5,35,82,51,71,0,0,2,47,12,40,18,2,1,0,0,46,3,73
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Uncategorized,Uninformative answer,121,0.3778,0.3300,0.0165,0.1405,121,5,50,9,57,5,44,0,7,65,37,49,18,9,4,3,1,58,10,53,0,8,97,1,0,1,5,9,12,35,74,51,66,3,1,3,24,11,64,15,3,0,1,0,45,4,72
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Art and Expression,"Art, music, and literature",55,0.5913,0.6200,0.4182,0.0000,55,3,21,2,29,3,13,0,2,37,15,24,9,5,1,1,0,25,7,23,0,9,33,1,0,5,1,6,3,18,34,34,19,2,0,0,18,4,23,8,0,2,0,0,29,0,26
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Community support and cooperation,43,0.6953,0.7200,0.5349,0.0000,43,2,12,2,27,2,13,0,2,26,14,20,5,4,0,0,0,26,6,11,0,0,38,0,1,0,1,3,3,13,27,24,19,0,0,1,18,2,10,11,1,0,0,0,17,4,22
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Family and community values,202,0.6803,0.7100,0.6139,0.0000,202,11,65,9,117,11,57,0,10,124,81,77,30,10,2,2,0,123,23,56,3,8,163,2,2,5,6,13,14,60,128,118,84,0,0,6,70,25,55,40,4,1,1,0,92,7,103
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Hospitality and kindness,82,0.6759,0.7000,0.7927,0.0000,82,0,27,5,50,0,19,1,3,59,33,38,9,2,0,0,0,44,10,28,0,4,62,2,0,7,2,5,8,19,55,39,43,0,0,1,25,8,15,32,0,1,0,0,32,1,49
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Human connection and empathy,63,0.6919,0.7200,0.5556,0.0000,63,3,17,3,40,3,15,0,0,45,17,27,15,2,2,0,0,38,4,21,0,1,48,2,0,3,3,6,2,15,46,31,31,0,1,2,20,7,22,10,0,2,0,0,27,1,35
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Respect and politeness,80,0.6840,0.7200,0.5000,0.0000,80,0,24,2,54,0,22,1,1,56,25,35,13,7,0,0,0,44,6,30,3,11,58,1,0,0,2,5,5,24,51,30,49,1,0,2,17,14,27,18,1,1,0,0,27,3,50
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Social norms and behaviors,17,0.6594,0.6900,0.1765,0.0000,17,0,8,1,8,0,6,0,2,9,4,6,4,2,1,0,0,8,1,8,0,0,12,0,0,1,0,4,3,2,12,8,9,0,0,0,8,2,3,4,0,0,0,0,12,1,4
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Community and Social Values,Unity and togetherness,97,0.6733,0.7000,0.5464,0.0000,97,4,37,3,53,4,22,0,6,65,46,34,14,3,0,0,0,56,9,32,1,4,81,1,1,2,0,7,6,24,67,49,48,0,0,3,42,13,21,15,1,1,1,0,36,1,60
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Evolution and Change,Cultural challenges and modern influences,30,0.4883,0.4450,0.0333,0.1333,30,1,6,2,21,1,10,0,3,16,11,17,0,1,0,0,1,19,2,9,0,5,23,0,0,0,1,1,0,12,18,18,11,0,1,2,4,4,12,7,1,0,0,0,12,3,15
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Evolution and Change,Cultural evolution and change,28,0.6032,0.6350,0.1786,0.0000,28,0,7,4,17,0,8,0,1,19,7,11,4,4,1,1,0,18,3,7,0,1,24,0,0,1,0,2,3,7,18,8,20,0,0,2,10,2,11,2,0,1,0,0,10,2,16
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Evolution and Change,Cultural resilience and adaptability,5,0.6160,0.6700,0.4000,0.0000,5,0,1,0,4,0,1,0,1,3,1,2,1,1,0,0,0,1,0,4,0,0,3,0,0,0,1,1,1,1,3,3,2,0,0,0,3,1,0,0,1,0,0,0,2,0,3
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Cultural pride and preservation,53,0.6492,0.6900,0.4528,0.0000,53,1,20,1,31,1,19,0,3,30,12,24,11,3,2,1,0,26,7,20,1,16,31,0,1,0,3,1,2,15,36,34,19,0,0,3,12,5,24,5,1,3,0,0,22,1,30
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Cultural uniqueness and charm,31,0.6019,0.6100,0.5161,0.0000,31,1,14,0,16,1,9,0,0,21,12,14,4,1,0,0,0,19,4,8,0,6,21,0,0,0,1,3,1,8,22,14,17,0,0,3,12,1,10,5,0,0,0,0,11,0,20
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Festivals and celebrations,94,0.6199,0.6350,0.5745,0.0000,94,5,34,4,51,5,22,1,4,62,40,38,13,3,0,0,0,52,10,32,0,6,75,0,1,2,1,9,7,29,58,57,37,0,0,3,18,26,23,17,3,3,1,0,44,3,47
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Food and culinary traditions,104,0.6136,0.6350,0.4327,0.0000,104,5,33,6,60,5,31,0,3,65,43,40,16,3,2,0,0,63,9,32,1,7,76,1,0,5,1,13,5,33,66,63,41,0,0,1,37,6,46,13,1,0,0,0,54,4,46
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Language and communication,78,0.5655,0.5700,0.2949,0.0000,78,3,25,2,48,3,19,0,4,52,30,33,11,3,1,0,0,42,9,27,2,5,55,1,0,2,3,10,5,27,46,44,32,2,0,0,35,4,30,7,0,2,0,0,32,3,43
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Religious and spiritual practices,100,0.6474,0.6600,0.4700,0.0300,100,1,23,2,74,1,31,0,1,67,33,43,14,5,3,2,0,58,5,37,5,2,89,2,0,2,0,0,9,29,62,51,48,0,1,0,25,21,4,44,2,2,2,0,42,6,52
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Cultural Practices and Traditions,Traditions and customs,156,0.6144,0.6400,0.3974,0.0064,156,10,46,3,97,10,45,0,4,97,57,70,17,6,4,2,0,97,17,42,2,7,117,3,1,5,7,14,10,51,95,82,74,0,0,3,68,23,36,22,1,2,1,0,65,7,84
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Diversity and Inclusivity,Cultural exchange and openness,21,0.6390,0.6700,0.3333,0.0000,21,1,9,2,9,1,8,0,0,12,7,8,6,0,0,0,0,11,1,9,0,3,14,0,0,1,1,2,2,8,11,8,12,0,1,1,4,2,12,1,1,0,0,0,9,0,12
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Diversity and Inclusivity,Diversity and multiculturalism,119,0.6095,0.6300,0.3782,0.0084,119,7,36,3,73,7,26,1,3,82,37,45,22,11,2,2,0,75,7,37,1,5,99,0,0,6,7,1,13,36,70,64,54,1,0,5,42,22,30,19,1,0,0,0,53,2,64
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Diversity and Inclusivity,Inclusivity and acceptance,45,0.6487,0.6900,0.3778,0.0000,45,2,15,1,27,2,15,0,0,28,13,21,4,6,1,0,0,26,3,16,1,8,34,0,0,0,1,1,4,5,36,19,24,1,1,2,8,9,13,10,2,1,0,0,14,2,29
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Education and Knowledge,Education and knowledge,13,0.5500,0.5700,0.4615,0.0000,13,0,4,2,7,0,5,0,0,8,4,6,1,2,0,0,0,6,3,4,0,4,7,1,0,0,0,1,1,1,11,4,9,0,0,0,0,3,8,0,1,0,1,0,6,1,6
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Environmental and Ethical Values,Environmental respect and sustainability,16,0.6813,0.7200,0.3750,0.0000,16,0,4,1,11,0,6,0,1,9,4,8,2,1,1,0,0,10,3,3,0,2,10,0,0,2,0,2,0,6,10,9,7,0,0,1,3,2,8,1,0,1,0,0,7,0,9
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Environmental and Ethical Values,Moral and ethical values,82,0.6801,0.7100,0.4390,0.0244,82,2,23,5,52,2,24,0,3,53,20,38,16,4,2,2,0,47,3,32,2,11,58,3,0,1,1,6,5,19,58,35,45,2,0,3,18,16,22,15,3,3,2,0,35,2,45
