theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
cultural integrity and diversity,0.5327412089766268,"Cultural Awareness Training: Incorporating cultural awareness training into its programming to recognize and respect cultural differences.
Personalized Interactions: Offering personalized interactions that reflect an understanding of the user’s cultural background and preferences.
Sensitivity to Cultural Nuances: Being sensitive to cultural nuances in communication, such as language, customs, and social norms.
Community Engagement: Engaging with community leaders and members.",8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,594e774f-8ee6-438d-bf19-d5c577ff67c7,ee473244,20250520_145232
cultural integrity and diversity,0.5326787546458795,by just giving truths about our cultural heritage and not lying about the information ,8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,48356c21-3b36-4dce-906f-d952cf3174db,ee473244,20250520_145232
cultural integrity and diversity,0.532589521544053,Cultural questions,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,9916cdeb-de2c-4425-a023-a51fda22e2a8,ee473244,20250520_145232
cultural integrity and diversity,0.5322654519940169,knowing my culture,b4bc4dad-d06b-41a7-99ba-1aa88370f41a,What would make you feel confident that an AI system truly understands and respects your cultural perspective?,e6706336-d478-46c1-93dd-3d2b8d0aaee4,ee473244,20250520_145232
cultural integrity and diversity,0.5322559768557193,"Cultural Values and Traditions
Why it’s important: My culture shapes the way I view the world, approach relationships, and make decisions. It influences my values around family, respect for elders, community, and tradition. I’d want my AI to be aware of these cultural values so that its responses align with my worldview, particularly when discussing family matters, social interactions, or cultural practices.",be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,2fb56887-1d0c-42cf-b91f-c63dced6c6ef,ee473244,20250520_145232
cultural integrity and diversity,0.5321704832288726,"that can recognize and adapt to the values, beliefs and traditions that are relevant to that person, without making judgments",b4bc4dad-d06b-41a7-99ba-1aa88370f41a,What would make you feel confident that an AI system truly understands and respects your cultural perspective?,5f7f5857-dde9-44c6-91fb-c41f434d0f77,ee473244,20250520_145232
cultural integrity and diversity,0.5317857437527691,When dealing with culturally sensitive issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,4cd4495b-1ac8-45a2-96ac-683c41ec6bdf,ee473244,20250520_145232
cultural integrity and diversity,0.5302761464056794,It has to know what is culturally accepted as far as language & dress. Understand the dominant religious beliefs in the culture but respectfully offering other points of view from different backgrounds.,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,a57dd926-d458-4eb1-bf63-8b645aa98c5d,ee473244,20250520_145232
economic impacts and jobs,0.43474286826850717,"job displacement, intellectual property and cultural concerns",db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,db373e9e-b22e-44b3-a1c1-4b9a7699a8ac,ee473244,20250520_145232
economic impacts and jobs,0.41456674792217774,"Economist

Help me analyze the economic situation",0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",e11da895-e507-4bdb-804b-fa86471c68bc,ee473244,20250520_145232
economic impacts and jobs,0.4132729613994067,Making good economic systems,db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,ae202c57-ec9c-4e4d-9683-6d8b5b49dc85,ee473244,20250520_145232
economic impacts and jobs,0.396331707326378,Personal and economic decisions,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,b727fe08-a330-422b-8e2d-d0829d32c508,ee473244,20250520_145232
economic impacts and jobs,0.39550404093993663,"By collecting data and then using that to come up with a solution to the problem .Considerations include societal impact, economic impact, and environmental impact. ",7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,75e1f669-e172-4d48-a80c-589642093cf3,ee473244,20250520_145232
economic impacts and jobs,0.3913518675034364,"job. finance, marriage, health, education",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,83c98343-abfd-4b12-9b96-4e759f0643e3,ee473244,20250520_145232
economic impacts and jobs,0.3912476753657745,"Decisions that affect everyone's future, environmentally, economically and socially.",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,766157ec-ecbd-458f-9d92-8277c66495e5,ee473244,20250520_145232
economic impacts and jobs,0.3857395719623856,for education and productivity,4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",17ad331b-8042-41a3-8940-6dc3ef912d1b,ee473244,20250520_145232
economic impacts and jobs,0.38438400215639756,"The potential impact of decisions on those surrounding them. Informed, educated discussions. ",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,af0ede4e-928c-49c6-9a94-8e3b6cd18636,ee473244,20250520_145232
economic impacts and jobs,0.37733988220059356,"politics, economy and future plans",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,e392d006-cb40-4ffc-9ba2-2015385aecbd,ee473244,20250520_145232
economic impacts and jobs,0.3688911940137385,"Social considerations: ""Will this be accepted by my community?"" and monetary considerations ""How will the different possible solutions to the problem affect me economically?""",7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,3b73f9f3-bb63-4b05-a854-a3ea46339060,ee473244,20250520_145232
economic impacts and jobs,0.36814799917907226,"Education, jobs, financial decisions, shopping or purchasing a fixed asset, and choosing partners",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,ae97c111-612b-428f-b852-b39dab639a9a,ee473244,20250520_145232
economic impacts and jobs,0.3662738324215458,"Financial decisions, housing decisions and social actions in the community",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,09986c8b-342d-417c-a716-2b677f98fd73,ee473244,20250520_145232
economic impacts and jobs,0.3655027592884944,"lifestyle choices,jobs and big decisions",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,69840afc-b38f-4165-9415-87ccf0f9d499,ee473244,20250520_145232
economic impacts and jobs,0.3643175773047831,"Tye impact that the solution will have on other people, the financial and emotional expense involved and the timelines",7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,329f13ca-5461-43e1-bfdf-dd1297cd276c,ee473244,20250520_145232
economic impacts and jobs,0.3615374878583638,issues related to life and death and also the use of economic capital,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,869d3c55-8c7a-48c2-9b32-8078d9ed2a22,ee473244,20250520_145232
economic impacts and jobs,0.36034866358970497,Economic and love issues.,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,767531b9-84dc-4469-878b-e4397f0c05e2,ee473244,20250520_145232
economic impacts and jobs,0.35914877294570813,"Job choice, marriage and other family events",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,1d9e3514-36cd-4155-80a3-2b1135304070,ee473244,20250520_145232
economic impacts and jobs,0.34245794370768295,decisions that affect the entire community directly,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,5f7f5857-dde9-44c6-91fb-c41f434d0f77,ee473244,20250520_145232
economic impacts and jobs,0.3397005214209769,"career paths, work related, marriage",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,ce26fec7-8a53-4eec-8054-628fbc7ff998,ee473244,20250520_145232
economic impacts and jobs,0.3390199787164738,consider all the people affected by that decision,7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,869d3c55-8c7a-48c2-9b32-8078d9ed2a22,ee473244,20250520_145232
economic impacts and jobs,0.33796931024446436,"money, housing, big purchases, sudden/spontaneous life changes which may have lasting impact on yourself and others",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,3a1f50e5-3648-461a-9600-765fdd99fa2d,ee473244,20250520_145232
economic impacts and jobs,0.33765633117776805,Decisions that also affect other's lives,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,72ccb024-d3ee-46ba-9a0f-c23240e7c1a9,ee473244,20250520_145232
