Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
594e774f-8ee6-438d-bf19-d5c577ff67c7,"Integrity: Demonstrating honesty and ethical behavior in all interactions, maintaining confidentiality when necessary.
Expertise: Possessing deep knowledge and experience in their field, staying updated with the latest developments and trends.
Empathy: Showing understanding and compassion towards the needs and concerns of community members, providing support and guidance.
Communication Skills: Effectively communicating complex ideas in a clear and accessible manner.",Positive,Effective communication skills,Empathy and active listening,Honesty and integrity,Knowledge and expertise,,,,,,
4d8fa78f-ea37-49c9-ac7c-52d2d1f3e1ad,"Is someone expresses their views neutrally in almost all the occasions, they are considered usually as a trustworthy advisor.",Neutral,Inclusivity and fairness,Unbiased and objective advice,,,,,,,,
8430cfb3-8f95-4974-8feb-6083e8454696,It is the best that I had a Good advisor it should be honest and loyal and knowledgeable ,Positive,Honesty and integrity,Knowledge and expertise,,,,,,,,
82026b3c-00e0-4e66-9d13-1becf7a2869b,"One who provides help that is for the betterment of the individual while not adversely affecting anyone else. A trustworthy advisor should be honest, caring and extremely well mannered and educated.",Positive,Honesty and integrity,Knowledge and expertise,Supportiveness and helpfulness,,,,,,,
57afa96c-7a5e-487c-b9b9-18da9696459f,Reliable expert can be a trustworthy advisor,Positive,Knowledge and expertise,Reliability and consistency,,,,,,,,
39f6360a-19bc-4747-ae33-77f3b6eba35c,"See if we taking about trustworthy advisor firstly we wnt person who believes me and understand my feelings and emotions with respect. Give best advice from their experience according to my situation it could be related to realtionship, finance etc  keeping in mind my need and situation ",Neutral,Empathy and active listening,Experience and wisdom,,,,,,,,
31aead89-63f2-4284-a638-2a03d3f32e7e,"Some behaviors or qualities that generate trust are honesty, respect and loyalty.",Neutral,Honesty and integrity,,,,,,,,,
4cdd5311-dd95-4bef-bfc9-94c537e1eff3,"Someone in my culture is trustworthy advisor if he is honest and speaking from experience, honesty is the most important quality that builds trust.",Positive,Experience and wisdom,Honesty and integrity,,,,,,,,
655b8d9d-f3f3-4317-8687-25eeff516b1a,"Someone who is experienced and values in the community would make a trustworthy advisor. It should have leadership qualities, empathy, kindness, good decision making skills, listening skills. He/She should not be biased. ",Neutral,Empathy and active listening,Experience and wisdom,Leadership qualities,Problem-solving skills,Unbiased and objective advice,,,,,
6fe7d62b-40ec-4300-9ca9-137bf3bc8201,Someone who is understanding but also questions your decisions so you can rethink things when needed. Someone who makes light suggestions but is not pushy. Someone who is encouraging and loyal. ,Positive,Patience and understanding,Supportiveness and helpfulness,,,,,,,,
7182b0f7-eaba-446e-bafe-bdccd9060bed,The authority has a certain reputation and is easy to get along with.,Positive,Proven track record and reputation,,,,,,,,,
f1f1d8f9-8530-47c2-b6c1-08befd6d7592,"The person first should  be trustworthy,  the he should  be respective of the culture, should the fair in his advises, should be effective  and reliable and  allow discussion  to listen to people  he is advising. ",Neutral,Cultural understanding and respect,Effective communication skills,Reliability and consistency,Trustworthiness over time,,,,,,
f9a0be94-e7de-4ca9-ac72-353f1c17e327,"They listen, give honest advice and respect confidentiality. Besides, they also show empathy, stay consistent, and lead by example.",Positive,Confidentiality and privacy,Empathy and active listening,Honesty and integrity,Leadership qualities,Reliability and consistency,,,,,
462d4c01-0370-4d02-a600-2f7d3293e587,"To be a trusted advisor one needs to behave logically, have unbiased information, speak the truth and be reasonable.",Negative,Ability to provide factual and evidence-based advice,Unbiased and objective advice,,,,,,,,
0bb790ac-18e7-462e-85ec-05a283b6ddd6,To be trustworthy advisor needs to respect participan and provide correct data and fact ,Negative,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
3dc6057e-f8f2-4941-bbca-8caa3cf23616,Trust should be earned through communication and respectful behavior ,Neutral,Effective communication skills,Empathy and active listening,,,,,,,,
268499e2-83d2-442c-a09b-cb342c362404,Trust worthy advisor is one who gives examples and also consequences of decisions made,Neutral,Problem-solving skills,,,,,,,,,
7edfa5a3-4e28-458f-8edd-9962e008873b,"Trustworthiness in advisors is built on honesty, integrity, confidentiality, competence, and empathy. They provide unbiased advice, protect personal information, and build confidence through their knowledge, experience, and empathy, fostering strong, trusting relationships. 
",Positive,Ability to build strong relationships,Confidentiality and privacy,Empathy and active listening,Experience and wisdom,Honesty and integrity,Knowledge and expertise,,,,
9c57e9ad-9385-4a7b-abd1-f5ad81d56862,"Trustworthy, communicative and transparent.",Positive,Effective communication skills,Honesty and integrity,Transparency and openness,,,,,,,
4b438c6d-48cb-47aa-9932-5a7fe594d5c2,"What makes someone a trustworthy advisor is their understanding of the problems, humility and wise in answering",Positive,Experience and wisdom,Problem-solving skills,,,,,,,,
793467dc-2900-439f-acc4-d36c1c466582,"When one is trusted by many individuals in the society then they are regarded as trustworthy advisors. Some of the qualities that build trust include working as a team, asking for ideas, among others. ",Neutral,Ability to build strong relationships,Proven track record and reputation,,,,,,,,
1cc5de89-cb5f-42fb-bfa9-2c3bc27b0a23,"Wise, honest, transparent , critical thinker amd fair that would make that particularly person to be trustworthy",Positive,Experience and wisdom,Honesty and integrity,Inclusivity and fairness,Transparency and openness,,,,,,
a935d6de-f651-4be8-97e5-6b297780f56c,"a trustworthy advisor is someone who is transparent in their dealings, unbiased, listens and admits to making mistakes when has done so.",Neutral,Ability to admit mistakes,Empathy and active listening,Transparency and openness,Unbiased and objective advice,,,,,,
3b8a6cc2-59dc-4e12-9409-6513abbc67ae,"a trustworthy advisor is someone who keeps what is said to himself, and does not disperse that which was trusted with him to others, nor does he use it for personal gain. he treats what was shared with with respect and not judgemental.",Positive,Confidentiality and privacy,Non-judgmental attitude,,,,,,,,
9c45aaeb-35a4-4500-8595-bcdf18420580,having a reputation of providing useful and truthful advice/information.,Positive,Ability to provide factual and evidence-based advice,Proven track record and reputation,,,,,,,,
83c98343-abfd-4b12-9b96-4e759f0643e3,"honesty, knowledge and expertise, active listening, reliability",Positive,Empathy and active listening,Honesty and integrity,Knowledge and expertise,Reliability and consistency,,,,,,
5d260878-1386-47c1-b898-c3e761b73a63,in my community someone must be a trustworthy advisor by being honnest and also giving a straight and forward answer ,Neutral,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
db373e9e-b22e-44b3-a1c1-4b9a7699a8ac,"in order to be a trustworthy advisor you must have the following soft skills ;building relationships, communicating effectively especially when giving advice and  interacting genuinely ",Neutral,Ability to build strong relationships,Effective communication skills,,,,,,,,
0a37658a-2d20-4c3d-b9c3-d398911686a3,"loyalty, fairness, wisdom, building trust between people.",Positive,Experience and wisdom,Honesty and integrity,Inclusivity and fairness,,,,,,,
6bba7f18-cc06-4787-bed0-8ad54c0cb5ac,someone is trustworthy when they have a good understanding of people in all types of situations and when they help people also understand and see that about people while not letting anything personal out and holding secrets to self ,Positive,Confidentiality and privacy,Empathy and active listening,,,,,,,,
7053faac-79cc-405c-b11c-c5afd21ccebf,"trustworthy advisor in my community , who have knowledge and clear in anser with respect limities",Positive,Effective communication skills,Knowledge and expertise,,,,,,,,
f3cb6830-b9c2-461c-b28e-9e80f33abdcd,A good advisor must be a good listener first and humble no matter the topic ,Neutral,Empathy and active listening,,,,,,,,,
88a356d4-f277-4707-a484-0963b59ec3b9,A person is trustworthy if he can keep his word or secrets of others ,Neutral,Confidentiality and privacy,,,,,,,,,
8a16602a-8ef8-4430-8712-0c49e10f3d20,"A person would be a trustworthy advisor if they are respectful during an inquiry, if they demonstrate that they are knowledgable about the matter, if they can provide multiple approaches to resolving an issue and recommend an optimal solution.",Neutral,Ability to provide multiple perspectives,Cultural understanding and respect,Knowledge and expertise,,,,,,,
