Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4
1a791cd8-0a61-4a77-be00-115e4a5aca9c,"All the investors, inventors improve the living of people by creating tools that help people to the future ",Positive,Other,,,
8691a680-ca56-4ec0-8d7f-70975806c527,As my friend and give honest answer,Neutral,Uninformative answer,,,
f31e6b9f-b1b5-442c-9055-dae6a3f42152,Barack Obama. He is super smart,Positive,Famous Leaders and Figures,Leadership and Decision-Making,,
0848dd9a-855b-442d-8357-92e40942bc20,"Bill Clinton, he was the best president out there. He's calm, cool and collective ",Positive,Famous Leaders and Figures,Leadership and Decision-Making,,
3e86461d-35c9-4a03-abe5-e76b4b82f0ad,"Bj habibie, because he smart",Neutral,Famous Leaders and Figures,,,
58dea75b-9987-42a6-b443-c6cd932e2646,"Captain Ibrahim Traore. He presents himself as a man of high calibre and great strength, also his calm and objective nature projects himself as a man with goals and has places to go.

Also Jim Carrey would make a great alternative for my daily humor and needless to care attitude.",Neutral,Humor and Entertainment,Leadership and Decision-Making,,
fc1b8533-9a1d-4948-b2f3-f60a8542e37b,"Choose AI, he doesn't need emotional value",Neutral,Uninformative answer,,,
d8561cc7-e53f-4c4d-bb98-cb4fa1e65149,DONALD TRUMP because i love his behavior and decision,Positive,Famous Leaders and Figures,Leadership and Decision-Making,,
0ef846ce-6dc8-4ce2-baa3-761444e16e7a,"David Attenborough. He communicates great, seems to have quite some knowledge and is calm and respectful ",Positive,Honesty and Integrity,Scientific and Intellectual Figures,,
a1918c3d-0df1-4b06-b2d4-4b19aa42c5eb,Does not exist,Negative,Uninformative answer,,,
200f732b-cc1c-4f26-85ef-7e5207b74917,"Donald Trump, because I want something to be that blunt with me at all times. ",Neutral,Famous Leaders and Figures,Honesty and Integrity,,
9066d5ca-23e2-46ab-8a46-5ca4b4b508cf,"Donald Trump, maybe? The man is hilarious and I like him",Neutral,Humor and Entertainment,,,
3df718c2-ed10-4db1-915e-f0600bcb872f,"Einstein, because he is the smartest",Neutral,Scientific and Intellectual Figures,,,
6a55940e-e670-4363-a724-3ff277a965ca,Elon. He's a smart guy ,Neutral,Famous Leaders and Figures,Technological and Futuristic Visionaries,,
3df609d3-08d4-46af-bf89-6230918d2c33,Friend,Neutral,Personal Relationships,,,
4804488f-ce02-40da-b6c2-831c33be5bc0,"Greg, because it listens and understand my issues ",Positive,Friendship and Support,,,
e17620a5-1fe8-43d6-a605-c0ea117f87c9,"He would be an advisor, and a saintly person. The image that comes to mind is the character of the starlet Zosima from The Brothers Karamazov.",Neutral,Philosophical and Spiritual Guidance,Religious and Moral Figures,,
1ff72998-fa24-4726-bc37-dad9b8094901,"Honestly, I would not prefer that. I dont want AI to replace anyone in my life",Negative,Uninformative answer,,,
2ac729fa-4d5c-4906-8c62-687259fdd4b7,"I can't choose, everyone has character flaws.",Negative,Uninformative answer,,,
1f42818a-1ced-4a77-b6e9-32f87748e957,I can't think of anyone,Neutral,Uninformative answer,,,
d48cfbcd-fa8e-4e0e-9e68-9f36df0da6d1,"I do not want it to act human. It is an AI, and it should provide a line.",Neutral,Uninformative answer,,,
f93c9f1d-8ea6-408e-aafc-6520aeb27ba5,I don't know. This would change depending on each situation.,Neutral,Uninformative answer,,,
821ec638-135f-4c92-b21e-ee965c974664,"I don't think anyone is so omnipotent, so I don't choose",Negative,Uninformative answer,,,
a33aeeb2-d970-4835-93eb-e71f5400ca08,"I don't think it would really matter, but I wouldn't want it to be like someone I dislike.",Neutral,Uninformative answer,,,
0a57f43b-f6fe-4e59-bcd8-d7ede19a85fa,I don't want it to act like any person. It should be fully unbiased.,Neutral,Non-Biased and Unbiased Perspectives,,,
be25095e-b934-474a-b57d-7a6281211028,I don't want it to be an inauthentic copy/clone of any existing individual. It should just be a neutral third party/observer and provide factual information.,Negative,Neutrality and Objectivity,Non-Biased and Unbiased Perspectives,,
7b2238e8-49e9-461e-98c7-c1adc6cf65cd,"I don't want that, AI can't be a person",Negative,Uninformative answer,,,
8cd0ce45-c73b-4b7b-ade0-07d1c7455046,"I don't want that, I am fine with AI as it is",Neutral,Uninformative answer,,,
f1f96c9c-29fb-4335-84b0-3734e96e4c2c,I don’t want it to be a specific person or imitate human beings ,Negative,Non-Biased and Unbiased Perspectives,,,
81dc147c-56df-4d18-a831-70cac273b40b,I have no idea nobody is perfect,Neutral,Uninformative answer,,,
36305e0d-9bde-4540-aaa0-bb2a549402ce,I prefer not to have a closed pattern of behavior or biased opinion.,Negative,Non-Biased and Unbiased Perspectives,,,
2b2c7cac-0a3c-4147-8a8d-a00a23fe5205,I think it should behave like my Parents because they are the only one that will never betray you and never leave you when you are in a crisis situation. They will always be there in your tough times. They will always love you selflessly.,Neutral,Parental Influence,Personal Relationships,,
8a16602a-8ef8-4430-8712-0c49e10f3d20,I think it would be a blend of Albert Einstein and Elon Musk.,Neutral,Famous Leaders and Figures,Scientific and Intellectual Figures,Technological and Futuristic Visionaries,
bb8e6b63-d3dc-4b45-beed-9c01f1477355,I wan AI to be neutral,Neutral,Neutrality and Objectivity,,,
ff2ec819-3a49-4ac5-83d4-eb189090f418,I want it to be my mother. My mother has values and knew me really well. ,Neutral,Compassion and Kindness,Parental Influence,,
d9864ea0-96c4-46cb-8109-5fd8623b0870,"I would do the answer/behavior to Keanu Reeves, because he is a very nice person

",Positive,Compassion and Kindness,Role Models and Idols,,
f3ada7fa-7931-48a0-a98a-3883eac77fb1,"I would have it respond like Steve Harvey, He is respectful and wise",Positive,Humor and Entertainment,Wisdom and Empathy,,
14648e97-ef57-4f31-97f5-4babd2d185be,"I would like him to be an expert scientist when I approach scientific topics. When I ask him to help me make designs, I would like him to be the best designer in the world. When I consult on marketing issues, I would like him to be the best marketer today.",Positive,Professional Expertise,,,
5e0a3fbe-43f9-4d71-920f-b5fad35103da,I would like it to be like me,Neutral,Self-Identity and Personal Growth,,,
31f44025-5b8b-41fc-85e3-df58cb41c5dc,"I would like it to respond as my father will do, because if I cant find solution I just rely on him",Neutral,Parental Influence,,,
e2e859fd-a7c1-49ee-9945-c64175c5f861,I would not have it behaving like one individual. as it introduces biases,Negative,Non-Biased and Unbiased Perspectives,,,
9c1b9bfb-2251-42b1-9d02-228364f974dd,"I would prefer that this does not happen, because then the AI will lose its objectivity and impartiality",Negative,Neutrality and Objectivity,,,
ab84f73b-40d9-42f5-afd6-3ebcb5511713,"I wouldn't like AI to imitate a real person, it's important to me that it behaves like a tool",Neutral,Uninformative answer,,,
6356fee4-44aa-4bd3-ac95-c8bc63beb1e4,I wouldn't look for such a setup in my AI,Neutral,Uninformative answer,,,
a964c763-d1cc-4f88-8aad-c2ca89ec8618,"IT WOULD BE MY FINANCIAL ADVISER,HELP ME IN MAKING MONEY AND CLEARING MY PROBLEMS",Neutral,Advisory and Mentorship Roles,Professional Expertise,,
8f0b9298-9899-45b5-a0bd-8973659920eb,"Isaac Newton, I think the smartest guy who ever lived

",Positive,Historical Figures,Scientific and Intellectual Figures,,
2c8823e4-983a-4b36-9fd6-0fcf806c7fb0,It could be my father.,Neutral,Parental Influence,,,
1c5c9f8c-403f-43a4-9ccb-159492c348ab,It should be as if my friend ,Neutral,Friendship and Support,,,
390e4a12-cd35-4cc7-94be-682b3014fb70,It should be behave like our best friend,Neutral,Friendship and Support,,,
3dc6057e-f8f2-4941-bbca-8caa3cf23616,It should be itself,Neutral,Other,,,
dfda10bd-ba4d-4abc-9852-3dd7ba5b8de6,It should be like my friend as I can discuss almost anything with it,Neutral,Friendship and Support,,,
68d4b867-f258-4454-abbd-9368cab65ee9,"It should behave like someone whi is respectful, responsible, unbiased ",Negative,Neutrality and Objectivity,,,
2f6bb683-5fdd-4d17-bc35-53265b0b8ab1,It should not behave like a specific person but it should have a unique personality ,Negative,Other,,,
642452e0-a92d-44ba-8a9a-b8c7bdb1f65c,"It will be great if AI can act like Jesus for Jesus is very strict, humble, and full of affection. However, Jesus is not comparable. So, at least AI can be like the prophets who are full of wisdom, promote peace and love, intelligent, and resourceful. ",Neutral,Philosophical and Spiritual Guidance,Religious and Moral Figures,,
982c9238-d8d2-4091-952c-4de3ae6817fd,"It would be Albert Einstein because he is more intelligent, and his IQ levels are very high, and I can use it to solve day-to-day life challenges.  ",Positive,Scientific and Intellectual Figures,,,
d4b106ea-e520-4b29-9cda-6afe0590a417,It would be Elon Musk to become very rich,Neutral,Famous Leaders and Figures,Technological and Futuristic Visionaries,,
27c75eea-b8a3-4976-be8e-ca0b7b1c742b,It would be Paul McCartney,Neutral,Famous Leaders and Figures,Humor and Entertainment,,
4135bb1c-4070-449f-aeb6-c5d6cd1ec2c1,It would be a expert,Neutral,Uninformative answer,,,
e16f6a78-c92e-4fbb-8daa-d3eaba2bc276,"It would be a mixture of my mom, my dad, my son, my daughter and my husband",Neutral,Parental Influence,Personal Relationships,,
0bb790ac-18e7-462e-85ec-05a283b6ddd6,"It would be like Elon musk, because he is inteligen and creative ",Neutral,Creative and Innovative Thinkers,Famous Leaders and Figures,Technological and Futuristic Visionaries,
256a32fa-fba6-44ab-9041-ed52b9db8770,It would be like Norman finkelstein ,Neutral,Famous Leaders and Figures,,,
6ed0e567-aba5-4209-8591-5eae4f5becec,It would be my Girlfriend as i love her,Positive,Personal Relationships,,,
2492b026-5751-485a-8763-fbae32d41a2e,"It would probably be one of my favourite youtubers because they always make me laugh & they are successful and doing my dream job, so they could give me great advice for videos and also make me laugh whenever I need",Positive,Humor and Entertainment,Role Models and Idols,,
c8014919-91ac-4800-8cef-33aad7a83180,It would respond and behave like Martin Luther King because his vision was for everyone to walk hand in hand and not see skin color or have prejudices,Neutral,Famous Leaders and Figures,Human Rights and Social Justice,,
6f886653-126f-4182-b05f-6d37218e733f,It's very nice experience ,Positive,Uninformative answer,,,
37d9fb1e-2ff5-4a8c-a8e4-50291c44ea05,"JENNIFER ANISTON, SHE IS NICE",Positive,Humor and Entertainment,Role Models and Idols,,
9aeb0f69-50ef-41fd-877f-256cb2a096ef,Jarvis's personality because he is simple,Neutral,Other,,,
4b449fab-51ef-45fc-a3c2-400db8fb03aa,Jesus - he is the way the truth and the life.,Positive,Philosophical and Spiritual Guidance,Religious and Moral Figures,,
070199a4-5e61-4cf9-b509-bccc5c7204de,"Joan Didion. I really connected with her books and life, so anything like her would be a dream.",Positive,Creative and Innovative Thinkers,,,
9dfa4cb2-d13f-48a6-8ef6-8062dc4a5bc5,"Just be itself, I don't care who it is like",Neutral,Uninformative answer,,,
cbf261ba-deb5-46c7-b56c-a0bf358e7213,Like Barrack Obama,Neutral,Famous Leaders and Figures,,,
0c2b5eeb-62cf-4490-95a0-2d06df774806,Like me,Neutral,Uninformative answer,,,
58676f6a-15c3-4ec8-8212-abc2714d2759,"Like myself, to the point always :)",Positive,Self-Identity and Personal Growth,Self-Reflection and Improvement,,
1cc5de89-cb5f-42fb-bfa9-2c3bc27b0a23,"Luke belmer. There is something in him the way he explains things, wise and is not boring ",Neutral,Other,Wisdom and Empathy,,
fee24bcd-7b09-482f-99db-43b25a6cd351,MEIN MANN WEIL ICH IHN IB UND SCHÄTZE,Neutral,Personal Relationships,,,
5aba9749-67c3-4d72-9071-4f1c6e5a8250,Maybe a wise older figure,Neutral,Other,Wisdom and Empathy,,
16b5ad63-1681-4c2d-aa63-25cee47aba98,Mr Kisaka. He is the smartest person I've ever known. He has various range of knowlaege for many tpoics.,Neutral,Personal Relationships,Scientific and Intellectual Figures,,
6b3c9cdb-d4ae-472b-9f5a-c0d64ba946d3,"Musk, because he is awesome",Positive,Famous Leaders and Figures,Technological and Futuristic Visionaries,,
e5a47791-6bed-4fa7-9c18-3b683e63562c,"My Aja, he was the most hard working and kindest person I know.",Positive,Compassion and Kindness,Personal Relationships,,
d1232e48-3a5b-4e95-866b-8a184c549678,My father,Neutral,Parental Influence,,,
2ae831c0-a50e-4f0d-b4fa-2150dcece1af,My father because he always supportive and give me things I want and is caring most if the time,Positive,Parental Influence,Personal Relationships,,
498b82cc-3a56-41cc-8a10-6298794741cd,My favorite actress or actor ,Positive,Role Models and Idols,,,
c653c122-b819-4049-812f-20ccd5d260fa,My girlfriend who died. She was an amazing person and I miss her even a decade later.,Neutral,Personal Relationships,,,
2f4e0ef9-2560-4acf-8e34-73ad8e658bdd,My husband because he is my friend ,Neutral,Personal Relationships,,,
dc7a666b-65e1-4222-8943-df014078513f,"My mom,,she's just the best",Positive,Parental Influence,Personal Relationships,,
ae97c111-612b-428f-b852-b39dab639a9a,My school life friend. I can share all the information with him.,Positive,Friendship and Support,Personal Relationships,,
7b06e505-a39b-44d9-b194-a96be8d043ff,Myself because i am respectful,Neutral,Personal Relationships,Self-Reflection and Improvement,,
02a24512-9754-40ff-980c-2f6ea486917d,"Myself, this will make our communication easier",Positive,Self-Identity and Personal Growth,,,
526bfe01-864b-402c-9637-b119392def79,Myself. So it could know how I feel and gives answers best suited for me,Neutral,Self-Reflection and Improvement,,,
d0f7a585-bc17-4495-8c94-0104e73675fb,Nelson Mandela due to his wisdom,Neutral,Famous Leaders and Figures,Human Rights and Social Justice,Wisdom and Empathy,
170008a0-524b-4cf8-a364-afb6a0424e8c,Nicklaus Mikaelson is movie character and teaches many values ,Neutral,Other,Role Models and Idols,,
33c0f9cd-fee0-429b-9e93-a512ac66949c,"Nikola tesla , because he was very smart, talented and had certain values which i like",Positive,Historical Figures,Scientific and Intellectual Figures,,
e16583ae-c5ac-4c8c-8f7b-37fd5796af81,"No, I dont want an ai to behave like any human as its just a machine and can be dangerous. ",Negative,Uninformative answer,,,
0f3d30ad-e412-40ce-b77a-46c378ac7f5e,None of the above. ,Neutral,Uninformative answer,,,
a703ba44-7245-4da5-92c3-85a00d7b94d1,"None, it has to be an objective robot",Neutral,Neutrality and Objectivity,,,
17c5b3bb-53f3-4722-ab14-f1d60a55b896,Of course I would love it because it gives out unbiased opinions since it is not human.,Neutral,Non-Biased and Unbiased Perspectives,,,
d132c253-7234-4426-aeb2-3d20803b124f,Programmer. it handles complex issues,Neutral,Professional Expertise,,,
8330c341-b6c5-4ce0-a439-f23bcdfd5e91,"Prophet Muhammad, may God bless him and grant him peace",Positive,Religious and Moral Figures,,,
775d0e02-379a-4b7c-a533-eb440056f4cf,"Rihanna because she's smart, funny and sassy",Positive,Humor and Entertainment,Role Models and Idols,,
2be5351e-1fb1-499c-adef-c8ed2b23c665,"Steve Jobs, because he is smart.",Positive,Creative and Innovative Thinkers,,,
462d4c01-0370-4d02-a600-2f7d3293e587,Swami Vivekananda Ji,Neutral,Philosophical and Spiritual Guidance,,,
7a641c14-ea6a-4d6e-ab4a-e11664b5a3a5,There is many people I would like it to be respond like for fun,Neutral,Other,,,
df7bb24a-8ae7-4310-ac6b-c79d68a830f6,"This way, he can better understand my thinking patterns and help me find loopholes in my thinking.",Positive,Other,,,
8693fa4a-c229-4def-aead-32c3cc8bac9f,"Trychat,try and see if I cannot answer you properly,that would be me",Neutral,Other,,,
cd17f8b7-1259-4213-8e51-41a7807449c8,Will Ferrel because he's hilarious and it would entertain me,Positive,Humor and Entertainment,,,
5d260878-1386-47c1-b898-c3e761b73a63,barack obama.. he really have some wisdom like an Al,Positive,Famous Leaders and Figures,Wisdom and Empathy,,
ee0b4789-147b-4583-86e8-9b54defc841d,"donald trump

he understands morals from what is right in the society and what is wrong",Neutral,Famous Leaders and Figures,Religious and Moral Figures,,
197eafb3-2a90-4952-87ad-b43751f4354d,i dont want it to be like any person,Negative,Uninformative answer,,,
bff0dfc7-ff61-4acb-bcaa-2b64f882ec28,i dot want AI to be like that,Neutral,Uninformative answer,,,
094cd245-0e94-4f3d-b479-5b64e575019c,it should think like me snd reason like me so that we can understand each other,Neutral,Self-Identity and Personal Growth,,,
27c9bfcf-f31e-414c-a976-769f145fcaa6,it would be my grandparents because i miss their wisdom,Neutral,Parental Influence,Wisdom and Empathy,,
5d2b4ffb-3a8e-4b0d-afad-9641bb4cf4d6,it would be my mama for her kindness and empathy,Positive,Compassion and Kindness,Parental Influence,Wisdom and Empathy,
7eaf00b1-9737-4cc9-9557-065b1024f62e,like my soul and min,Positive,Uninformative answer,,,
3d8d5013-c5ad-45b4-b609-387eb0cffe37,my father,Neutral,Parental Influence,Personal Relationships,,
afa90109-aeb8-4afe-b29a-206a14d16bb4,myself,Neutral,Self-Identity and Personal Growth,,,
93fe9e86-6b97-41b4-8a60-7acfef509023,neil degrass tyson because he is very smart,Positive,Scientific and Intellectual Figures,,,
9a655a21-73f7-4945-b978-031ad42c1410,"no person specifically, but if asked it should behave like somebody who has a lot of wisdom that could help me with day to day things",Neutral,Wisdom and Empathy,,,
2d7f4503-3359-402b-9457-0e44b85a4bfe,person . because everyone has their pluses and minuses. LIA must come and take the best from everyone,Neutral,Other,,,
8330e9c7-7593-46de-943a-400648e81b42,some one who love technoloy,Neutral,Other,,,
e4875bb0-a89f-4ab3-9afc-945174f02cf5,"think like Steve jobs , he was creative ",Positive,Creative and Innovative Thinkers,Famous Leaders and Figures,,
bb53be71-61ce-4416-ada3-674155c47022, My Spouse so it becomes caring.,Positive,Personal Relationships,,,
34a9eeb8-efd9-49a1-a950-21e35a815a41, me because am unique,Neutral,Self-Identity and Personal Growth,Self-Reflection and Improvement,,
4cbf6949-a5ff-4fdb-ba68-1e8e9d04876c,A normal human being.,Neutral,Other,,,
aac4d020-f39d-425e-af57-72aaae65a36a,"Alan Rickman, Bryan Blessed",Positive,Famous Leaders and Figures,Humor and Entertainment,,
48356c21-3b36-4dce-906f-d952cf3174db,Albert Einstein cause he’s so genius haha,Positive,Scientific and Intellectual Figures,,,
6ee8cd4e-2deb-4c0c-ba66-d1dc08157ef2,Bernie Sanders ,Neutral,Famous Leaders and Figures,,,
0eb4888f-5520-4aae-b6e4-30ed04931540,"Beyonce , because she is a perfectionist i know things will be doen accordingly",Neutral,Creative and Innovative Thinkers,,,
a81eb05b-c643-4d34-9343-1e94b5e3a2db,Carl jung,Neutral,Philosophical and Spiritual Guidance,,,
64ca9abb-4021-4b9e-a724-039d0ef94fce,"David attenborough.

I love him and his voice and his patience and curiosity ",Positive,Role Models and Idols,Scientific and Intellectual Figures,,
7aca3ca3-01a3-479f-abd7-20b277cf6a89,Dia bernama Unggul Ananta. Dia temanku yang sekarang menjadi CEO sebuah PT. Aku ingat sekali perjalanannya agar sampai dipuncak pelayaran,Neutral,Personal Relationships,Professional Expertise,,
5c1a3466-aa40-4b8a-a3c4-fac028d4defb,Donald Trump,Neutral,Famous Leaders and Figures,,,
faae9f14-aa8b-471d-a7d1-32727102466a,Donald trump. For daring decisions,Neutral,Famous Leaders and Figures,Leadership and Decision-Making,,
80467358-0f25-4028-93ef-e7a8ee893cfe,"Elon Musk, because it would be hilarious and he has a great cadence.",Positive,Famous Leaders and Figures,Humor and Entertainment,,
268499e2-83d2-442c-a09b-cb342c362404,Elon musk,Neutral,Famous Leaders and Figures,Technological and Futuristic Visionaries,,
def229b2-fa6e-4135-bb7c-4bedf621ed1c,Elon musk,Neutral,Famous Leaders and Figures,Technological and Futuristic Visionaries,,
0bc9fd87-bcf5-4ec1-bfd1-a542dd9d5a81,"He must be just like me, to understand me well.",Neutral,Self-Identity and Personal Growth,,,
de7418d5-240b-4567-b7b8-c9c6c7ac8840,I can't think of anyone right now,Neutral,Uninformative answer,,,
48b0c570-ea22-4e49-abd8-7480d3f3e222,"I do not fell like i need it to behave like someone specific

",Negative,Uninformative answer,,,
89108973-805e-447f-9a33-790025f0251b,I do not want it to behave like any real person,Negative,Uninformative answer,,,
1cb64464-9071-4a24-affd-0e9da5739c46,"I don't have any person in mind, it depends a lot on the situation and context.",Neutral,Uninformative answer,,,
bdc84f3a-4519-4594-96c8-52de1436fcb6,"I don't know any concert characters, but it might be an authist, cause they're logical and focused on facts",Positive,Factual and Analytical Thinking,,,
e281252f-00f7-4480-b5e9-7fee5364a574,"I don't know, I wouldn't like her to be so human.",Neutral,Uninformative answer,,,
03a10fb5-44e6-4d6f-b23f-f45598418ef7,I don't know. I think it is not a good idea to model it to a specific person.,Neutral,Uninformative answer,,,
66d02cec-7044-4ba9-ad5c-417e34c02276,I don't understand the question ,Negative,Uninformative answer,,,
2ad0ad77-3ec5-4e08-9d6f-d2ed80e72dc3,I don't want him to behave or think like a person.,Negative,Uninformative answer,,,
2daab679-c860-4e98-9d0a-cd3188d73f8e,I don't want it to behave like any human,Negative,Uninformative answer,,,
f715e424-7e0e-48db-bd07-db6953252221,I find it difficult to answer.,Negative,Uninformative answer,,,
7ac930db-7fbf-4e71-abea-d3b298ac26e0,"I think I would want it to behave like Keanu Reeves, he is famous but kind, does many great things for the people, and is not selfish.",Positive,Compassion and Kindness,Role Models and Idols,,
27cd7094-6419-40c7-a2c4-17c63f9570c9,I want it to be like me,Neutral,Self-Identity and Personal Growth,,,
555c6eaf-cb2b-483c-a953-bc00f7557669,I would choose Musk.,Neutral,Famous Leaders and Figures,Technological and Futuristic Visionaries,,
74374436-2334-4626-b841-7cf7c7265510,I would not like it to mimic an actual person,Negative,Uninformative answer,,,
c9b3bd8e-aac7-46bc-b3af-84721f3a6b47,I would probably ask it to be like Keanu Reeves . He is the most chill dude in this planet right now . I want to know how to stay resilient in the face of hardship from him ,Neutral,Famous Leaders and Figures,Humor and Entertainment,Self-Reflection and Improvement,
e97c7f71-9243-4140-9090-2268ce615e04,I would think of it as albert r ,Neutral,Scientific and Intellectual Figures,,,
4d8fa78f-ea37-49c9-ac7c-52d2d1f3e1ad,I would want it to behave like Tony stark as I consider him very logical.,Neutral,Creative and Innovative Thinkers,,,
b727fe08-a330-422b-8e2d-d0829d32c508,"I wouldn't do it, I want it to stick to what it is, not imitate a real person.",Negative,Non-Biased and Unbiased Perspectives,,,
f8beb624-2e3f-45a7-bb0c-bfb284d834c4,I wouldn’t want that.,Negative,Uninformative answer,,,
e122ae04-0516-4f28-868f-f72b2c0dcda2,I'm not sure who I would choose.,Neutral,Uninformative answer,,,
39c541ea-6b7e-4778-bfdb-a0754e408f26,"If possible to behave just like myself, I wouldn't want it to replicate other people ",Neutral,Self-Identity and Personal Growth,,,
d0423ffb-0f47-4bf5-ad04-6e82b5578568,It should be a responsible ,Neutral,Other,,,
641b9365-b95c-423c-ad35-11520ce0c3a5,It should not behave like any person,Negative,Other,,,
80e94f01-ce89-421f-b77d-979e209b75e7,"It should respond like my grandfather, He is full of wisdom",Neutral,Personal Relationships,Wisdom and Empathy,,
a57dd926-d458-4eb1-bf63-8b645aa98c5d,It would be my Dad. Because he genuinely loves me. Because there's no question that he has my best interest at heart. Because he knows my history.,Positive,Compassion and Kindness,Parental Influence,Personal Relationships,
c65d288c-e7df-465d-a124-c12f664e48ac,It would be my best friend. ,Positive,Friendship and Support,Personal Relationships,,
aa15e52f-5a72-4165-8a14-d05b5a60f194,"Jesus Christ, for he is the truth and the life",Positive,Religious and Moral Figures,,,
fe3a74c8-fbab-4225-9ca2-529f23f0f810,Me. It should talk like me,Neutral,Self-Identity and Personal Growth,,,
a52ba483-33a2-408c-a91b-c56dc024a30f,"Morgan Freeman, bluce almighty ",Neutral,Famous Leaders and Figures,Humor and Entertainment,,
22cb53db-68c2-41a3-ac22-e62bd9b9ff1e,Musk Trump,Neutral,Other,,,
6e4834b0-98f3-4e49-a431-a993659bf550,My 2 year old son,Neutral,Parental Influence,,,
80a114b3-f80c-4af6-87d0-db9b41d13c7f,My dad,Neutral,Parental Influence,Personal Relationships,,
ea9fea57-9271-44e8-a81b-fb3bcda67d1f,My dad,Neutral,Parental Influence,Personal Relationships,,
b68bce8b-b6ad-4b83-84c3-6275bbb281bf,"My father, have never known him",Neutral,Parental Influence,Personal Relationships,,
55c74343-7b04-40c8-b6e6-10c04e7d82cf,My grandpa because he always used to give the best advice,Positive,Parental Influence,,,
9ef77dc5-3750-4bd9-8af3-c7292684473b,My husband ,Neutral,Personal Relationships,,,
fba6fe91-d022-45d8-a208-07fd157069fa,My wife ,Neutral,Parental Influence,Personal Relationships,,
b58a8a06-15b7-45dd-8872-32a4c746e7e4,Myself,Neutral,Self-Reflection and Improvement,,,
a66cdc45-b382-4548-b1c1-39b0a194bd0b,Myself ,Neutral,Uninformative answer,,,
9ece73f2-f033-49a4-9c8b-b711a03c4ffd,"No one comes to mind, sorry",Negative,Uninformative answer,,,
9404a62c-ba01-46fd-aa89-906759c6a487,No one its a robot ,Neutral,Uninformative answer,,,
49a524c5-71f4-4240-ab59-660319ebb921,"No one, I want it to act like the AI that it is.",Neutral,Uninformative answer,,,
ff37e408-52df-4487-a08f-d0276c8dcf15,No one.,Neutral,Uninformative answer,,,
016dfaac-98a0-4c81-b01a-619044acf5cb,No one.,Neutral,Uninformative answer,,,
b9a3319f-2c79-469f-af75-f061bd29b32e,No one. Ever celebrity is a joke,Negative,Uninformative answer,,,
bf5e0c6b-34c3-45ca-85f4-5dbbfab22dbe,No one. I would prefer it to be as neutral as possible.,Neutral,Neutrality and Objectivity,Non-Biased and Unbiased Perspectives,,
093e6e1a-0e89-4311-a412-feadae266e17,"Nobody specified

",Negative,Uninformative answer,,,
5fe617d1-a3d3-4c04-bd95-1c8d6b7b215e,"Nobody, I don't trust AI",Negative,Uninformative answer,,,
e36f1c7a-d0d9-414b-838b-8be523ded3b0,None,Neutral,Uninformative answer,,,
c04a180d-793c-4350-a591-5a0be8ae7e92,"None, just normal",Neutral,Uninformative answer,,,
e2c6eb9c-5e99-4b58-a353-881d347f8195,"None. I want it to be an AI, not an avatar.",Neutral,Uninformative answer,,,
55e38d3d-f49a-405d-814b-165e6b6f1ee6,Not applicable.,Negative,Uninformative answer,,,
7e754e42-5432-4607-957f-9d830435c576,"Not yet, maybe one day there will be something like that.",Neutral,Uninformative answer,,,
e9be3127-9fbe-48ac-82a4-0c5f04086def,"Novak Djokovic because he walks the talk, he is a family man and he is not afraid to go against the grain no matter how much mud is hurled at him.",Neutral,Famous Leaders and Figures,Honesty and Integrity,,
866f41ac-9de7-47fd-a06d-865bb3003c59,Please let AI be just AI,Neutral,Uninformative answer,,,
f532b293-db09-4cc9-9d3a-46ed325184c9,"Rather, I was myself and no one else.",Neutral,Uninformative answer,,,
b6ae6638-5268-43bf-9e04-b206675254c0,Swami Vivekananda ,Neutral,Philosophical and Spiritual Guidance,Religious and Moral Figures,,
7721cbd2-49bc-45ef-91e4-fbf374fb0a9f,That would be me.,Neutral,Uninformative answer,,,
c4430aa6-95f9-4f16-8a36-dc39e0935e66,This question makes no sense,Negative,Uninformative answer,,,
dbfd608a-e121-4999-bc60-9a4d458d1976,Vyas,Neutral,Other,,,
32cac2e7-69e4-4099-9d07-314a7ef7d710,elon musk,Neutral,Creative and Innovative Thinkers,Technological and Futuristic Visionaries,,
cb530b5a-afe9-419f-9f84-7bfc491de6f5,elon musk,Neutral,Technological and Futuristic Visionaries,,,
106bfd0a-17d7-42fa-bb45-90e91c8ac2c1,it would be kind,Neutral,Compassion and Kindness,,,
902e1c89-88ba-4fb1-bcbb-18e63b1cd346,me because i like myself,Neutral,Self-Identity and Personal Growth,,,
f46fad69-0bdd-4968-9bf5-02ee6ee5228d,my partner,Neutral,Personal Relationships,,,
7053faac-79cc-405c-b11c-c5afd21ccebf,no im not ai and i m human ,Negative,Uninformative answer,,,
0295f017-34b1-4e56-af27-62e2e383f545,"no one, its a machine",Neutral,Uninformative answer,,,
d6f7a791-f7a0-48ba-b137-a9bee4389297,nobody. It's an AI,Neutral,Uninformative answer,,,
025afd6f-2cac-418c-9736-46886cc0ebd9,none ,Neutral,Uninformative answer,,,
58e1224e-49b3-47f1-be93-96eea97ea665,the smartest person on the universe or God,Neutral,Other,,,
d3a656dd-1936-49d0-a5b4-77758efab33a,tony stark. he is genius,Positive,Creative and Innovative Thinkers,Scientific and Intellectual Figures,Technological and Futuristic Visionaries,
